11.25 0.0011111 70
11.275 0.0011195 70
11.3 0.0011279 70
11.325 0.0011363 70
11.35 0.0011449 70
11.375 0.0011535 70
11.4 0.0011621 70
11.425 0.0011709 70
11.45 0.0011797 70
11.475 0.0011886 70
11.5 0.0011975 70
11.525 0.0012065 70
11.55 0.0012156 70
11.575 0.0012248 70
11.6 0.001234 70
11.625 0.0012433 70
11.65 0.0012527 70
11.675 0.0012622 70
11.7 0.0012717 70
11.725 0.0012813 70
11.75 0.001291 70
11.775 0.0013008 70
11.8 0.0013106 70
11.825 0.0013205 70
11.85 0.0013305 70
11.875 0.0013406 70
11.9 0.0013508 70
11.925 0.001361 70
11.95 0.0013713 70
11.975 0.0013817 70
12 0.0013922 70
12.025 0.0014028 70
12.05 0.0014134 70
12.075 0.0014242 70
12.1 0.001435 70
12.125 0.0014459 70
12.15 0.0014569 70
12.175 0.0014679 70
12.2 0.0014791 70
12.225 0.0014904 70
12.25 0.0015017 70
12.275 0.0015132 70
12.3 0.0015247 70
12.325 0.0015363 70
12.35 0.001548 70
12.375 0.0015598 70
12.4 0.0015717 70
12.425 0.0015837 70
12.45 0.0015958 70
12.475 0.001608 70
12.5 0.0016202 70
12.525 0.0016326 70
12.55 0.0016451 70
12.575 0.0016577 70
12.6 0.0016704 70
12.625 0.0016831 70
12.65 0.001696 70
12.675 0.001709 70
12.7 0.0017221 70
12.725 0.0017353 70
12.75 0.0017486 70
12.775 0.001762 70
12.8 0.0017755 70
12.825 0.0017891 70
12.85 0.0018028 70
12.875 0.0018166 70
12.9 0.0018306 70
12.925 0.0018446 70
12.95 0.0018588 70
12.975 0.0018731 70
13 0.0018875 70
13.025 0.001902 70
13.05 0.0019166 70
13.075 0.0019313 70
13.1 0.0019462 70
13.125 0.0019612 70
13.15 0.0019763 70
13.175 0.0019915 70
13.2 0.0020068 70
13.225 0.0020223 70
13.25 0.0020379 70
13.275 0.0020536 70
13.3 0.0020694 70
13.325 0.0020853 70
